,ma_san_pham,prediction,binh_luan,ten_san_pham,diem_trung_binh,prediction_label
2810,331300023,0,"Mới đầu có lên tone nhẹ nhưng khi tệp vào da thì ổn nha . Do không cồn nên tầm 2 phút set vào da mịn , chống nước ổn không quá xuất sắc , mình có chạy ngoài đg thì bạn nhân viên tv là có chống bụi mịn thì khi tẩy trang mình thấy miếng bông toàn bụi không là biết chống nắng có hỗ trợ thật .",Sữa Chống Nắng Curél Mặt & Toàn Thân Cho Da Khô Nhạy Cảm 60ml,4.1,positive
2811,100180148,0,"Mới đầu mình được tặng chai dùng thử, thấy sản phẩm dùng trên da mặt khô ráo, mướt êm lắm. Mà giá thành hơi cao so với sinh viên =(",Kem Dưỡng Bioderma Giúp Se Khít Lỗ Chân Lông 30ml,4.7,positive
2812,422208242,0,mờ ê mê,Tinh Chất Cocoon Nghệ Hưng Yên x2.2 Sáng Da Chuyên Sâu 30ml,4.8,positive
2813,422205375,0,"có mờ thâm hết mụn nha, thấy ok hơn oxy 5 á, phải kiên trì dùng, chứ mới quẹt 3, 4 lần không có tác dụng liền đâu. mua xong mới thấy dành cho nam :))) tui nữ nhưng sp thì cứ quất mn ạ","Gel Chấm Mụn Oxy Hỗ Trợ Sạch Mụn, Mờ Thâm 10g",5.0,positive
2814,418800002,0,Mờ thâm thấy rõ. Trời ơi tôi nói thà bỏ ra thêm mấy chục ngàn mua 9wishes còn hơn mua it’s skin. Giá hợp lý. Xài thấy hiệu quả. Xứng đáng 5 sao. Thích lắm luôn,Serum 9Wishes Dưỡng Ẩm & Làm Căng Bóng Da 25ml,4.9,positive
2815,345800015,0,"Có mờ thâm, sẹo thì mình chưa rõ, dùng sau khi lấy mụn đầu đen thì mụn đầu đen ko lên lại nữa. Có mùi nhẹ, mùi okay, ko khó chịu. Packaging xinh xẻo, giá rẻ.","Serum Some By Mi Ốc Sên Phục Hồi Da, Mờ Thâm Sẹo 50ml",4.7,positive
2816,318900002,0,mờ thâm thì có kêt quả. nhưng làm sáng da thì chưa thay hiệu quả lắm,Serum Klairs Vitamin C Cho Da Nhạy Cảm 35ml,4.5,positive
2817,327500002,0,Sd có mờ đi thơm thích lắm nên mua nhé,"Gel Dưỡng Megaduo Giảm Mụn, Mờ Thâm 15g",4.8,positive
2818,224100029,0,"Phải nói là mờ ê meeeee. Lúc đầu mua về tưởng ẻm bí tại để lại lớp màng ẩm ẩm, ai dè cấp ẩm siêu đỉnh mà sáng dậy da không hề tiết dầu luôn, không có mụn luôn. Mãi yêu.",Dung Dịch Hada Labo Gokujyun Dưỡng Ẩm Da Tối Ưu 170ml,4.9,positive
2819,371600006,0,lên mụn li ti khá nhiều :(((,"Serum Balance Active Formula Làm Sáng Da, Mờ Thâm 30ml",4.7,positive
2820,205100146,0,Da mụn nên bth khó tìm đc loại gì thích hợp để xài mà này rất tốt đáng mua tẩy trang sạch kh bị lên mụn,Nước Tẩy Trang L'Oreal Làm Sạch Sâu Trang Điểm 400ml,4.7,positive
2821,422206513,0,"Em mình tuổi dậy thì mụn bọc , mụn viêm dùng sp này khá ổn ❤️❤️","Serum Teana Giảm & Ngừa Mụn Ẩn, Mụn Viêm 2ml x 10 Ống",5.0,positive
2822,249500027,0,Dạ mụn dùng kem chống nắng được không ạ ?,Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Xanh),4.4,positive
2823,201600182,0,"Bạn nào bị mụn cám có thể thử qua nhé, hiệu quả bất ngờ.",Sữa Rửa Mặt Vichy Dạng Gel Làm Sạch Sâu & Giảm Nhờn 400ml,4.8,positive
2824,422205375,0,"e trai mình da mụn xài oke, gom cồi nhanh, đỡ thâm","Gel Chấm Mụn Oxy Hỗ Trợ Sạch Mụn, Mờ Thâm 10g",5.0,positive
2825,422204775,0,da mụn mà ít dầu xài được ko ạ,Nước Dưỡng Da Chinoshio Dokudami Chiết Xuất Lá Diếp Cá 500ml,4.8,positive
2826,422206537,0,"Da mụn dầu Sài ok, rửa xong không bị khô, khá thích",Gel Rửa Mặt Eucerin Cho Da Nhờn Mụn 75ml,5.0,positive
2827,204900004,0,"da mụn dầu, đi bác sĩ da liễu, bác sĩ kê đơn loại này. xài thấy da khỏe hơn, sạch sẽ, không khô bí.","Gel Rửa Mặt La Roche-Posay Dành Cho Da Dầu, Nhạy Cảm 200ml",4.7,positive
2828,422219400,0,"Giảm mụn hiệu quả, quan trọng là ko bị khô da, bôi đều đặn chừng 2-3 hôm là thấy giảm sưng, gom cồi lại hẳn",Kem Dưỡng Acnes Giảm Mụn Chuyên Sâu 20g,5.0,positive
2829,204100018,0,Sau 3 tháng dùng mụn giảm và hạn chế đổ dầu Sản phẩm tốt,Kem Dưỡng Eucerin Giúp Làm Giảm Dầu & Mụn 50ml,4.6,positive
2830,345800001,0,"Chuẩn bị order chai thứ 2, giảm mụn hẳn (chắc do mình hợp với loại này), xài đc 2 tuần, mong là tác dụng lâu dài sẽ tốt như những ngày đầu",Nước Hoa Hồng Some By Mi AHA-BHA-PHA Cho Da Mụn 150ml,4.9,positive
2831,308500037,0,Giảm mụn và da sáng rõ rệt. Đã dùng đến hộp thứ 2,Hộp 8 Miếng Mặt Nạ Naruko Tràm Trà Kiềm Dầu Giảm Mụn 26ml/M,4.9,positive
2832,211300007,0,"mình da mụn xài khá hợp, còn hợp hơn cái loại celtaphil bsi cho luôn á. có điều rửa k quá sạch dâu, bạn nào có make up nên dùng loại khác sẽ ok hơn",Sữa Rửa Mặt Simple Giúp Da Sạch Thoáng 150ml,4.7,positive
2833,345800002,0,"dùng dc 3 ngày thì mụn lên khô cồi da mịn hơn ,,,hiểu quả 30 ngày thì chưa bt sao,,dùng tạm ổn",Serum Some By Mi AHA-BHA-PHA Cho Da Mụn 50ml,4.5,positive
2834,422208181,0,Hết mụn thì thấy không hiệu quả lắm nhưng trị thâm rất ok nha mn . Giá rẻ trị thâm rất ok tầm 15 ngày mờ thâm rồi ai da hợp thì có thể ngắn ngày hơn,"Gel Dưỡng Megaduo Plus Giảm Mụn, Mờ Thâm 15g",4.8,positive
2835,422201119,0,sao e sài bị lên mụn vậy ạ ? tuy không nhìu nhưng lâu lâu lại có 1 cục nổi lên .Hồi trc em sài simple chỉ mới đổi qua sp này tầm 2 tuần thôi ạ,"Nước Tẩy Trang Caryophy Cho Da Dầu Mụn, Nhạy Cảm 300ml",4.7,positive
2836,204100023,2,đã hết mụn không biết có nên tiếp tục dùng không nhỉ,Gel Giảm Mụn Eucerin Dành Cho Mụn Viêm & Không Viêm 40ml,4.9,neutral
2837,204100019,0,"mình da mụn, xài cảm thấy ok. ko quá khô rát.tù ngày xài vs tẩy trang của em này, cộng chế độ ăn ngủ nghỉ hợp lý thấy da đỡ mụn hẳn. srm chân ái , sẽ ko đổi hiệu khác nữa sau khi dùng các loại khác",Gel Rửa Mặt Eucerin Cho Da Nhờn Mụn 200ml,5.0,positive
2838,204100018,0,"Giảm mụn kiềm dầu nhưng da không hề bị khô, hiện tại mình dùng cũng được 1 tháng rồi mới viết đánh giá, thâm mụn hay lỗ chân lông to đi vì mụn cũng được cải thiện, da khỏe, nói chung là must try.",Kem Dưỡng Eucerin Giúp Làm Giảm Dầu & Mụn 50ml,4.6,positive
2839,204100023,0,"giảm mụn đáng kể, thu nhỏ lỗ chân lông tốt",Gel Giảm Mụn Eucerin Dành Cho Mụn Viêm & Không Viêm 40ml,4.9,positive
2840,422206537,0,Có giảm mụn mà mùi hơi hắc. Xài xong da mềm mịn.,Gel Rửa Mặt Eucerin Cho Da Nhờn Mụn 75ml,5.0,positive
2841,100220009,0,"Giảm mụn, mùi đê chịu",Sữa Rửa Mặt St.Ives Tẩy Tế Bào Chết Trà Xanh & Than Tre 170g,4.8,positive
2842,422203182,1,ai da mụn thật sự nên dùng mặt nạ này giảm sưng viêm rất ok đặc biệt là da rất ít tiết dầu sau khi đắp,"Mặt Nạ BNBG Tràm Trà Giúp Thải Độc Da, Giảm Mụn 30ml",4.9,negative
2843,327500002,0,mình sử dụng 3 ngày thấy mụn giảm hẵn. những mụn ẩn li ti giảm rõ rệt khi sử dụng .,"Gel Dưỡng Megaduo Giảm Mụn, Mờ Thâm 15g",4.8,positive
2844,422214340,0,"Da mình ít mụn nhma hễ mụn là thâm, dùng thử e này khá oke nha. Cũng phải khoảng 2-3 hôm mới bong mài giảm thâm, cơ mà v là oke r. Rcm mn nha! Mình đang me thêm e serum của hãng này, ai dùng r xin review nha","Lotion Chấm Mụn Bye Bye Blemish Cho Mụn Trắng, Sưng Đỏ 30ml",4.8,positive
2845,422208910,0,"da mình tri mụn gần đây nhạy cảm quá, kich ứng nổi mụn li ti hoài, chỉ dùng senka hồng mà da cũng ko êm nữa. nay mua 59ml xài thử, rửa xog da đúng là ko khô căng, thấy cũng sạch. để xài thêm thời gian nữa mới biết có làm sạch tốt ko, có bị lên mụn ko",Sữa Rửa Mặt Cetaphil Dịu Lành Cho Da Nhạy Cảm 1000ml (Mới),4.5,positive
2846,343100041,0,"Da mình mụn nhạy cảm được nvtv dùng loại này từ trà thấy khá lành tính nên mua dùng thử sau thời gian sử dụng da mình có cải thiện tình trạng mụn khả năng làm sạch tốt , ph 5.5 nên da không bị khô căng sau rửa mặt, sẽ mua lại",Sữa Rửa Mặt B.O.M Từ 8 Loại Trà Làm Sạch Sâu Da 150ml,4.6,positive
2847,422203371,0,da mình dễ mụn và nhạy cảm xài loại này rất tốt. tìm đc 1 loại kcn chân ái cuộc đời^^,Tinh Chất Chống Nắng Bioré UV Sáng Rạng Rỡ 70g,4.3,positive
2848,245500009,0,Da mụn nhạy cảm dùng ok luônn nha.. dùng xong mướt da lắm❤,Tẩy Tế Bào Chết Rosette Cho Mọi Loại Da 180g,4.7,positive
2849,422211878,0,E này da mụn nhạy cảm sd rất oke ạ cấp ẩm tốt làm dịu da thích lắm luôn ạ,[Mini] Serum Skin1004 Rau Má Giảm Mụn & Phục Hồi Da 30ml,4.7,positive
2850,422209046,0,"Giảm mụn thật nha, da mình rất nhạy xài loại này 2 ngày đầu châm chít khá hoang mang nhưng được tư vấn rõ ràng..ngày thứ 3 bắt đầu làm quen với sản phẩm không còn hiện tượng đó nữa nên mấy bạn da nhạy cảm cứ trải nghiệm nha…sản phẩm này rất tốt cho những bạn da mụn nhạy cảm… quá tuyệt vời!!!!",Nước Hoa Hồng Swiss Image Cho Da Hỗn Hợp Và Da Dầu 200ml,5.0,positive
2851,100160022,0,"Mình da mụn nội tiết, xài kcn hoá học là lên mụn ngay. Trộm vía Vichy này k bí da, k lên mụn nữa. Mình thấy da đang ẩm, bôi sẽ ok hơn lúc da khô ráo. Hợp với các bạn da dầu",Kem Chống Nắng Vichy Thoáng Nhẹ Không Bóng Dầu SPF 50 50ml,4.4,positive
2852,422204795,0,"Da mình bị mụn nội tiết tố, thâm niên lâu năm. Đã dùng nhiều loại nhưng không thấy hiệu quả. Mình đã đổi dùng thử và thấy có hiệu quả hơn hẳn. Không bị khô mà còn làm sáng da. Ai bị mụn lâu năm thì mình khuyên nên dùng loại này ạ","Gel Rửa Mặt Cosrx Tràm Trà, 0.5% BHA Có Độ pH Thấp 150ml",4.9,positive
2853,204100023,0,"Giảm mụn nhanh, rõ rệt, các nốt mụn bọc to thì mau khô lại và xẹp dần",Gel Giảm Mụn Eucerin Dành Cho Mụn Viêm & Không Viêm 40ml,4.9,positive
2854,422217029,0,Da mình đã hết mụn sau khi chuyển qua sd srm này,Bộ Gel Rửa Mặt SVR Không Chứa Xà Phòng Cho Da Dầu 200ml + 55ml,4.8,positive
2855,422204795,0,"Da mình dễ mụn, khi dùng srm này êm da, làm dịu vết mụn. Mình thấy okiee.","Gel Rửa Mặt Cosrx Tràm Trà, 0.5% BHA Có Độ pH Thấp 150ml",4.9,positive
2856,422207629,0,"mụn sưng viêm thấy rõ hiệu quả nhất, 2-3 ngày đã thấy đầu trắng, sau đó dùng tăm bông nặng ra là vừa vệ sinh lại sạch tận gốc, mình mua trên này mấy lần cũng yên tâm là hàng chính hãng",Kem Giảm Mụn Acnes Chuyên Sâu 10g,4.9,positive
2857,204100023,1,"Lúc trước da bị mụn sưng viêm, kiểu chỗ nào nó mọc là hay tái lại chỗ đó, stress cực. Sau đó mình đi da liễu được bác sĩ kê thuốc uống kèm với dùng cái này mỗi tối, da bớt mụn hẳn, mà không bị tái lại như trước nữa.",Gel Giảm Mụn Eucerin Dành Cho Mụn Viêm & Không Viêm 40ml,4.9,negative
2858,204100023,0,"Mình dùng sau khoảng 5-6 ngày thì mụn giảm sưng và xẹp bớt, có tác dụng nhanh thật. Mấy lần thức khuya hay tới tháng nổi mụn yên tâm chấm em này hiệu quả oke phết.",Gel Giảm Mụn Eucerin Dành Cho Mụn Viêm & Không Viêm 40ml,4.9,positive
2859,422203449,0,"mình thấy lúc dùng mụn đỡ sưng hơn rất nhiều, nó lên đầu trắng nhanh nên dùng rất là thích luôn, nói chung là mình rất là ưng bụng luôn",Chấm Mụn Neogen Dermalogy Hỗ Trợ Giảm Sưng Viêm 15ml,4.7,positive
2860,204100018,0,"Mình Sài bị lên mụn, sẽ thay sản phẩm khác",Kem Dưỡng Eucerin Giúp Làm Giảm Dầu & Mụn 50ml,4.6,positive
2861,100180148,0,"Đến spa lấy mụn và được bác cho dùng sp này, thực sự rất tốt, mặt mình giảm nhờn thấy rõ và min hơn",Kem Dưỡng Bioderma Giúp Se Khít Lỗ Chân Lông 30ml,4.7,positive
2862,327500002,0,"Hiệu quả nha. Giảm mụn, thâm mụn tốt nhưng cần thời gian dài","Gel Dưỡng Megaduo Giảm Mụn, Mờ Thâm 15g",4.8,positive
2863,422207655,0,Good da mụn hãy thử em này nhé !,Serum B.O.M Ngăn Ngừa Mụn Đỏ 30ml,5.0,positive
2864,345800001,0,Đã hết mụn sau 2 tháng sử dụng toner + serum some by mi 30 days kết hợp đi lấy mụn. Da mình có mụn ẩn và viêm sưng,Nước Hoa Hồng Some By Mi AHA-BHA-PHA Cho Da Mụn 150ml,4.9,positive
2865,422209046,0,"Giảm mụn với thâm mụ. Làm sáng da tốt , nên mua",Nước Hoa Hồng Swiss Image Cho Da Hỗn Hợp Và Da Dầu 200ml,5.0,positive
2866,100230057,1,"đã dùng sang chai thứ 2. Da mình mụn viêm rất nhiều, chỉ có dùng BIODERMA là mới chịu được. Tất cả các nước tẩy trang khác, mình dùng là lên mụn ẩn, rồi phải quay về BIO. Có điều mắc thiệt",Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm 250ml,4.9,negative
2867,422214339,0,Hay bị mụn viêm từ khi xài chấm mụn này thì đỡ hẳn. rcm cho ai da hay lên mụn viêm,Lotion Chấm Mụn Bye Bye Blemish Dành Cho Mụn Sưng Viêm 30ml,4.8,positive
2868,422211878,1,"Da bạn nào bị mụn viêm, kích ứng hay đang trong tuổi dậy thì, nên mua nhaa, mình xài xong thấy da dịu hẳn, mua chai thứ 2 rồi. Kết hợp với sản phẩm khác để trị mụn nha!",[Mini] Serum Skin1004 Rau Má Giảm Mụn & Phục Hồi Da 30ml,4.7,negative
2869,422202253,1,"Các bạn bị mụn viêm nên xài e mặt nạ tràm trà này, đắp tối hôm trước sáng hôm sau mụn xẹp hẳn, ko còn đau nhức, tuyệt vời ❤️",Mặt Nạ Naruko Ý Dĩ Nhân Đỏ Dưỡng Sáng Da 25ml (Mới),4.9,negative
2870,201600019,1,"Bắt đầu xài da đàn bị mụn viêm mụn sưng đủ thứ, xài tầm 1 tuần da mướt hẳn, mụn cũng đỡ hơn nhiều, sẽ cân nhắc đổi sang loại probiotic",Serum Vichy 89 Khoáng Chất Phục Hồi Chuyên Sâu 50ml,4.9,negative
2871,422208913,1,Bớt mụn viêm sưng mủ nhưng lại lên rất nhiều mụn ẩn,"Serum Garnier Giảm Mụn Mờ Thâm Cho Da Dầu, Mụn 30ml",4.8,negative
2872,327500002,0,"Sử dụng thì thấy có bớt mụn li ti và các vết thâm được mờ đi nhưng hơi chậm, tuýp kem có mùi thơm dễ chịu","Gel Dưỡng Megaduo Giảm Mụn, Mờ Thâm 15g",4.8,positive
2873,422206043,0,"Đang dùng, thấy mụn giảm đi nhiều và mùi rất dễ chịu.",Sữa Rửa Mặt St.Ives Tẩy Tế Bào Chết Hoa Hồng & Lô Hội 170g,4.8,positive
2874,422210047,0,"Vì k có mụn nên k biết có đẩy lên k cũng khó thấy, sp mùi hắc cực nhưng cảm nhận thì thấy OK","Toner Milaganics Hoa Cúc & AHA Ngừa Mụn, Giảm Dầu 500ml",4.6,positive
2875,422212871,0,Mụn li ti đắp xong biến nha,"Combo 10 Mặt Nạ Caryophy Giảm Mụn, Thâm & Dưỡng Ẩm Da 22g",5.0,positive
2876,422204775,0,ai da mụn nên mua em này dùng rất đáng đồng tiền sài sẽ thấy hiệu quả sau 1 chai,Nước Dưỡng Da Chinoshio Dokudami Chiết Xuất Lá Diếp Cá 500ml,4.8,positive
2877,422209046,0,Xài em này thấy da đỡ mụn và k còn đổ dầu hẳn,Nước Hoa Hồng Swiss Image Cho Da Hỗn Hợp Và Da Dầu 200ml,5.0,positive
2878,345800002,0,"mình mụn nhiều, xài thấy đỡ, không lên thêm mụn mới",Serum Some By Mi AHA-BHA-PHA Cho Da Mụn 50ml,4.5,positive
2879,377400001,0,"Lúc trước sd loại nào cũng bị mụn , nhưng riêng loại này mình ưng nhất tại vì vừa sạch vừa làm mụn giảm viêm mà đặc biệt là mụn đầu đen dần hết luôn , thích lắm , hết sẽ mua tiếp","Nước Tẩy Trang Derladie Ngừa Mụn, Hỗ Trợ Làm Sạch Da 500ml",4.6,positive
2880,224100007,0,"Mình dùng loại này khoảng 1 tháng rưỡi thấy mụn ẩn lên khá nhiều,chất kem đặc ko thấm vào da tí nào luôn,tối thoa lên mặt như nào sáng dậy còn y nguyên vậy,cảm giác rất bí da lên mình đã chuyển sang loại khác có kết cấu dạng gel phù hợp hơn mặc dù da mình thuộc loại da khô",Kem Dưỡng Ẩm Hada Labo Tối Ưu Cho Mọi Loại Da 50g,4.2,positive
2881,100220035,0,Da mình bị mụn ẩn khoé miệng và cằm. Đi spa nặn mụn cũng không lên được. Vậy mà xài em này tầm 1 tuần là thấy mụn bị đẩy lên. Giờ xài đã gần 1 tháng rồi da đã đẩy lên khoảng 80% mụn. Siêu yêu. Mong cho dứt điểm đám mụn ẩn này mình chuyển sang retinol của hãng xem sao,Dung Dịch Tẩy Da Chết Paula’s Choice 2% BHA 30ml,4.9,positive
2882,100230057,1,Loại này ai đang bị mụn ẩn ko nên sài. Vì nó sẽ xuất hiện mụn ẩn đấy.,Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm 250ml,4.9,negative
2883,422209663,0,có bạn nào da mụn xài ok ko ạ,Combo 2 Kem Dưỡng Ẩm Neutrogena Cấp Nước Cho Da Dầu 15g,4.5,positive
2884,100240016,0,"Giảm mụn đáng kể ,sẽ mua lại",Dung Dịch Tẩy Da Chết Paula’s Choice 2% BHA 118ml,4.9,positive
2885,422204795,1,"Da mình không có mụn ẩn, nghe em này dịu nhẹ nên mua zề dùng thử thì bị mụn khắp mặt, còn bị sưng và ngứa.","Gel Rửa Mặt Cosrx Tràm Trà, 0.5% BHA Có Độ pH Thấp 150ml",4.9,negative
2886,422205819,0,"Không biết mọi người như nào nhưng mình sử dụng thấy da không còn tình trạng mụn ẩn nữa, mà kiểu không bị khô da, da mịn hơn hẳn luôn. Nói chung là với mức giá này thì rất OK nha.",Nước Tẩy Trang Nature Republic Từ Khoáng Chất 500ml,4.5,positive
2887,422208913,0,Có giảm mụn ẩn và mụn mới hay mụn chuẩn bị sưng nha mn Giảm thâm ko rõ rệt nhưng mụn viêm nó có xẹp sau 2 ngày dùng Mụn chuẩn bị viêm thì hịêu quả rõ và nó có ngăn mụn hình thành hay tái lại nha mn Có mùi nhẹ Thấm nhanh Kiềm dầu thì 7/10 Tổng điểm cho 8/10,"Serum Garnier Giảm Mụn Mờ Thâm Cho Da Dầu, Mụn 30ml",4.8,positive
2888,422208181,0,có mụn ẩn ở vùng trán và vài nốt mụn viêm ở trán và 2 bên má + mụn thâm thì nên dùng bản plus hay bản thường tốt hơn ạ,"Gel Dưỡng Megaduo Plus Giảm Mụn, Mờ Thâm 15g",4.8,positive
2889,100220035,0,"da có mụn ẩn nên dùng chai này, rất tốt đỡ mụn hẳn",Dung Dịch Tẩy Da Chết Paula’s Choice 2% BHA 30ml,4.9,positive
2890,422221873,0,"Mức độ hài lòng trung bình, có thể cải thiện hơn.",Combo 2 Sữa Chống Nắng Anessa Dưỡng Da Kiềm Dầu 60ml+20ml (Bản Mới 2024),4.9,positive
