id,ma_khach_hang,noi_dung_binh_luan,noi_dung_binh_luan_stopword,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,sentiment_label,positive_score,negative_score,sentiment,lenght,day_of_week,time_group,day_group
19574,4169,"Sản phẩm siêu ôk luôn, sài sáng da mờ thâm hẳn, mà có peptide mấy cái sẹo đáy nhịn của mình đỡ hẳn, sài 2-3 tháng nay da khoẻ lên trông thấy rõ",siêu_ôk mờ thâm_hẳn peptide sẹo đáy nhịn hẳn trông,2024-06-17,20:37,5,422208238,positive,1,0,positive,50,Monday,2,1
19575,494,"rất tốt,phù hợp với da dầu như mình.",tốt_phù_hợp dầu,2022-12-11,0:33,5,308500013,positive,4,0,positive,15,Sunday,3,3
19576,2546,"Đợt mình bị mụn khoảng hơn 3 tháng trước thì thấy em này giảm mụn siêu ok, mấy cục mụn viêm của mình từ từ xẹp xuống chứ ko bị sưng nữa, da từ từ hồi phục, lỗ chân lông mình cảm giác như được thu nhỏ lại hơn, vùng chữ T cũng bớt đổ dầu hơn. Order chính hãng nên cũng yên tâm nhiều.",đợt mụn mụn mụn_viêm xẹp không_bị sưng hồi_phục lỗ_chân_lông cảm_giác chữ đổ dầu hãng yên_tâm,2020-11-13,21:14,3,204100018,neutral,1,2,neutral,93,Friday,2,2
19577,2547,Kem chống nắng này mình mua về xài 2 chai rồi.Vì thích cái mùi thơm thơm lẫn độ kiềm dầu và nhờn của nó khá hiệu quá.Mình rất thích,chống nắng thích mùi thơm_thơm độ kiềm_dầu không_tấc_dụng hiệu thích,2020-11-12,21:51,5,204100003,positive,5,0,positive,68,Thursday,2,3
19578,3840,"Đã dùng đến lọ thứ 2, mùi dễ chịu và cấp ẩm tốt, serum thẩm thấm nhanh cho da nên da không bị bí và nhờn rít, rất thích hợp với khí hậu mùa hè đang nóng nực và khó chịu",lọ mùi dễ_chịu ẩm tốt thẩm_thấm không_bị bí không_tấc_dụng rít thích_hợp khí_hậu mùa hè nóng_nực,2024-05-15,11:12,5,422219399,positive,4,2,positive,96,Wednesday,2,2
19579,2412,sài đã lắm nha. để tủ lạnh sài mát lạnh se khít chân lông min da dưỡng ẩm cực tốt.,tủ_lạnh mát lạnh khít chân lông_dưỡng ẩm_cực tốt,2022-03-29,8:08,5,308500013,positive,1,0,positive,48,Tuesday,3,3
19580,680,Ok,ổn,2023-04-30,14:25,5,204100019,positive,1,0,positive,2,Sunday,2,3
19581,1487,"Thật sự cực thích srm này , sẽ mua xài lâu dài Đã mua 2 lần rồi",cực thích lâu_dài,2021-01-10,12:01,5,422210980,positive,2,0,positive,17,Sunday,2,3
19582,2387,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ",dễ_dàng thoải_mái thư_giãn,2023-04-28,16:16,5,308500037,positive,2,0,positive,26,Friday,2,2
19583,1989,"kiềm dầu tốt, không trắng bệt như các loại kem chống nắng khác, mùi thơm dịu nhẹ thoang thoảng. mn ai chưa mua thì nên thử 1 lần nhé",kiềm dầu tốt không_trắng_bệt chống nắng mùi thơm_dịu nhẹ_thoảng không_thì thử,2022-12-01,12:10,5,249500027,positive,2,0,positive,77,Thursday,2,3
19584,100,Tốt cực kì cho da khô,tốt cực_kì khô,2020-04-09,23:27,5,318900009,positive,1,0,positive,14,Thursday,2,3
19585,1342,"khá ưng em serum nhà 1004 này, xem review của 1 bạn trên ytb về e này thấy ok nên xài thử, đã dùng hết 1 chai 50ml thấy hiệu quả rõ sau khi đi nặn về",ưng review ổn thử hiệu_quả đi nặn,2021-01-15,14:24,5,253900003,positive,2,0,positive,33,Friday,2,2
19586,2692,"đã mua dùng 2 lần, bông xài ổn",ổn,2019-11-19,10:20,4,422203807,positive,1,0,positive,2,Tuesday,2,3
19587,837,Siêu mỏng nhẹ chống nắng đỉnh,mỏng nhẹ chống nắng đỉnh,2024-04-04,12:18,5,422204028,positive,0,0,positive,24,Thursday,2,3
19588,389,sữa rửa mặt êm,sữa rửa mặt êm,2023-09-15,21:51,5,422208974,positive,0,0,positive,14,Friday,2,2
19589,567,"Tẩy trang sạch. Dịu nhẹ lành tính. Hợp cho da dầu mụn, nhạy cảm. Chân ái của mình",tẩy sạch dịu nhẹ lành_tính_hợp dầu mụn nhạy_cảm chân_ái,2024-11-04,9:58,5,200400003,positive,2,0,positive,55,Monday,3,1
19590,4224,"Chống nắng dạng tinh chất, khi dùng thấm nhanh vào da mà không bị vệt trắng trên da, làm lót trước khi make up khá ok. Mùa nóng này mình dùng vẫn cảm giác không bị bí da",chống nắng dạng chất thấm không_bị vệt trắng lót mùa nóng cảm_giác không_bị bí,2023-07-31,20:20,3,422212361,neutral,0,1,neutral,78,Monday,2,1
19591,2934,"Mặt nạ mình nhận đc có 2 cái lỗ nhỏ như bị ai đó chọc thủng vào, nên mình có hơi thất vọng 1 chút. Nhưng sản phẩm sài oki da mịn hồi phục nhạn ạ.",mặt_nạ lỗ chọc thủng hơi thất_vọng_chút mịn hồi_phục nhạn,2024-07-12,0:33,3,422217970,neutral,1,1,neutral,57,Friday,3,2
19592,2298,"Xịt khoáng yêu thích,lớp sương mỏng khi xịt rất đẹp,cảm giác khi dùng xong cũng mịn mát thoải mái",xịt khoáng yêu_thích lớp sương mỏng_xịt đẹp cảm_giác mịn mát,2018-09-04,17:29,5,100150058,positive,2,0,positive,60,Tuesday,2,3
19593,2398,"Sử dụng dễ dàng, rất thoải mái, thư giãn tột độ nhé",dễ_dàng thoải_mái thư_giãn tột_độ,2023-04-27,16:28,5,422205160,positive,2,0,positive,33,Thursday,2,3
19594,1785,không ý_kiến,không,2020-12-20,21:09,5,100240016,positive,0,0,positive,5,Sunday,2,3
19595,839,"Thoáng, thấm nhanh, che phủ tốt",thoáng thấm_phủ tốt,2024-01-30,15:56,5,422204028,positive,1,0,positive,19,Tuesday,2,3
19596,2509,"MÙI HƯƠNG DỄ CHỊU, LÀM MÁT NHANH, GIÁ THÀNH ỔN",mùi hương_dễ_chịu mát_giá_thành ổn,2023-04-28,18:08,5,204100019,positive,2,0,positive,34,Friday,2,2
19597,2749,Dung truoc kem chống nắng rất ok thâm nhanh,chống nắng ổn thâm,2022-11-02,14:39,5,248700074,positive,1,0,positive,18,Wednesday,2,2
19598,2292,"Shipper nhiệt tình, giao hàng date xa. Thank you!",shiper nhiệt_tình hàng date,2020-07-20,11:35,5,422216098,positive,0,0,positive,27,Monday,2,1
19599,3667,"trời ơi sạch mụn đầu đen thật á mn, mà nên se khít lỗ chân á, chứ như mình nè, sạch mụn đầu đen mà lcn còn to, nên vân bị lại",trời_ơi sạch mụn đầu đen khít lỗ chân_á sạch mụn đầu đen lcn vân,2021-07-28,10:38,5,422206043,positive,2,0,positive,64,Wednesday,2,2
19600,513,Tạm được nhưng vẫn chưa hài lòng hoàn toàn.,tạm không_hài_lòng,2023-01-19,14:09,2,204100054,negative,1,2,negative,18,Thursday,2,3
19602,840,Sử dụng dễ dàng rất thoải mái thư giản tột độ,dễ_dàng thoải_mái thư_giản,2023-04-30,20:29,5,308500018,positive,0,0,positive,26,Sunday,2,3
19603,2395,"Sử dụng dễ dàng, rất thoải mái , thư giãn tột độ",dễ_dàng thoải_mái thư_giãn,2023-04-28,9:35,5,422202253,positive,2,0,positive,26,Friday,3,2
19604,600,Ẩm mịn da mặt,ẩm mịn mặt,2023-02-04,23:41,5,422211549,positive,1,0,positive,10,Saturday,2,1
19605,970,"Thấy nhiều người chê mà mình xài đỉnh nha, da mình đang sần sùi và hơi khô do thời tiết, kết hợp em này và HA Loreal mới 2 tuần da láng mịn. Chân ái cuộc đời",chê đỉnh sần_sùi hơi khô thời_tiết kết_hợp loreal tuần mịn mịn chân_ái,2023-01-17,20:42,5,422204795,positive,3,1,positive,70,Tuesday,2,3
19606,1444,"Dễ chịu, dùng rất dịu ra, giá thành ổn",dễ_chịu dịu giá_thành ổn,2023-05-03,16:20,5,422210784,positive,2,0,positive,24,Wednesday,2,2
19607,2280,dùng sao nó bết như loriel vạch đỏ. k thấy kiềm dầu gì luôn ắ. finish thỉ đẹp nhưng k ráo mịn theo trải nghiệm của mình là vậy.,bết loriel vạch đỏ không_thấy kiềm dầu ắ finish thỉ đẹp không_ráo mịn trải_nghiệm,2024-04-30,9:07,4,422222786,positive,1,1,positive,81,Tuesday,3,3
19608,1939,"Xài rồi sẽ nghiện đó, tin e đi",nghiện đi,2023-11-18,15:49,5,422209262,positive,0,0,positive,9,Saturday,2,1
19609,1967,Srm kiềm dầu khá tốt mà mùi hơi nồng 1 chút nhưng dùng rất ổnnn nha mọi người,kiềm dầu tốt mùi hơi nồng_chút ổn,2022-07-23,13:33,5,422214147,positive,2,2,positive,33,Saturday,2,1
19610,462,sẽ dùng thử,thử,2023-05-27,11:39,4,204900013,positive,0,0,positive,3,Saturday,2,1
19611,1510,sd từ 20.11 đến giờ. da trắng tàn nhang mờ đi thấy rõ,trắng tàn_mờ đi,2024-01-02,23:05,4,422211548,positive,0,0,positive,15,Tuesday,2,3
19612,752,Mua được giá khá hời còn được tặng thêm quà nữa nhưng mà mình ko biết dùng cái ở giữa trong bộ quà tặng sao luôn=))giao hàng nhanh nhưng mà shipper kiểu hời hợt ấy do hqua mình có mất đth nên là gọi ko đc xong mình mượn đth bạn đăng nhập zalo nhắn thì trả lời cứ như là mua hàng ko trả tiền á trả lời tin nhắn mình hẹn giao lại mà nói chuyện rất cục súc luôn ấy:(,được_giá hời tặng quà quà tặng hàng shiper kiểu hời_hợt hôm đth mượn đth đăng_nhập zalo nhắn trả_lời hàng_không tiền á_trả_lời nhắn hẹn nói_chuyện cục_súc,2022-05-22,12:05,5,100230057,positive,0,0,positive,154,Sunday,2,3
19613,494,"giá cả phù hợp, sản phẩm xài cũng tốt,phù hợp với da dầu như mình.",giá_cả tốt_phù_hợp dầu,2022-12-11,0:31,5,249500013,positive,5,0,positive,22,Sunday,3,3
19614,2433,Xài lên mặt mát mẻ lắm dịu nhẹ tốt,lên_mặt mát_mẻ dịu nhẹ tốt,2021-03-11,10:49,4,308500004,positive,1,0,positive,26,Thursday,2,3
19615,1641,"Đắp lên mặt mát lắm, siêu nhìu dưỡng chất, mùi khá dễ chịu nữa. Đắp xong thấy mặt mình nó thoải mái gì đâu lun, để qua đêm, sáng rửa lại với nước là da láng mịn, siêu ưng",đắp lên_mặt mát dưỡng_chất mùi dễ_chịu đắp mặt thoải_mái đêm rửa mịn mịn,2024-06-04,23:28,5,422207792,positive,3,0,positive,72,Tuesday,2,3
19616,1308,"Cấp ẩm siêu tốt, da dầu nhưng ko hề bí hay nặng da. Làm dịu da siêu đỉnh, có đỡ mụn.",ẩm_siêu tốt dầu không_hề bí_nặng dịu siêu_đỉnh,2022-03-31,9:48,5,253900003,positive,2,0,positive,46,Thursday,3,3
19617,69,"lần đầu mk dùng thử thực sự là quá sợ luôn , kem thấm nhanh nhưng không biết do da mình hay do sản phẩm mà thực sự dùng bị châm chích , rất là rát, chỗ nào thoa kem đều mẩn đỏ không chịu đc mk ko dám dùng trên mặt nữa sau hơn 1 tuần dùng",đầu thử sợ thấm châm_chích rát chỗ mẩn đỏ không_chịu không_dám mặt tuần,2021-11-16,17:11,1,422200306,negative,0,6,negative,71,Tuesday,2,3
19618,802,không ý_kiến,không,2020-10-12,13:40,5,100230064,positive,0,0,positive,5,Monday,2,1
19619,3837,"Mua về mik dùng dc tuần nay r, dán vào chỗ mụn viêm hay vết mụn mới nặn đều ok lắm. Miếng dán rất chắc chắn và sau khi lột ra thì chỗ bị mụn có vẻ xẹp hẳn . Nchung là quá ok giá thành rẻ mà sp chất lượng.",tuần dán chỗ mụn viêm vết mụn nặn ổn miếng dán lột chỗ mụn xẹp hẳn ổn giá_thành rẻ,2024-02-04,22:51,5,422207417,positive,3,1,positive,82,Sunday,2,3
19620,4394,Mùi hơi nồng. Không biết mình cảm nhận v có đúng ko. Nhưng sau khi làm tổng quát các bước phân biệt real fake trên mạng thì nhận thấy thông tin bên ngoài thân chai là thật. Còn chất nước thì mình vẫn ko chắc,mùi hơi nồng cảm_nhận tổng_quát phân_biệt_fake mạng thông thân chất,2017-08-29,8:15,3,100750038,neutral,1,3,neutral,67,Tuesday,3,3
19621,2499,Sửa rửa mặt này rất mát thanh,sửa rửa mặt mát,2023-05-03,16:29,5,204100054,positive,0,0,positive,15,Wednesday,2,2
19622,77,"Sử dụng đúng kiểu relax luôn. Mát, thấm nhanh, cấp ẩm ổn",kiểu mát_thấm,2021-07-26,19:05,5,318900011,positive,1,0,positive,13,Monday,2,1
19623,2854,Rất tốtttt,tốt,2020-04-08,12:59,5,318900002,positive,2,0,positive,3,Wednesday,2,2
19624,545,Không biết mặt nạ có tác dụng thải độc không mà mình đắp một lúc thấy mặt nóng bừng,mặt_nạ tác_dụng thải độc không_mà đắp mặt,2021-05-15,20:22,3,365000018,neutral,0,1,neutral,41,Saturday,2,1
19625,116,"Tẩy trang sạch, dịu nhẹ. Mà không ưng mỗi cái là nắp quá cứng, mở rất đau tay và khi bật mạnh thì sẽ đứt 1 bên quai. Mong NSX sẽ khắc phục lỗi này",tẩy sạch dịu nhẹ không_ưng nắp cứng_mở đau bật đứt nsx khắc_phục lỗi,2024-06-29,20:02,3,422211447,neutral,1,3,neutral,68,Saturday,2,1
19626,373,Trước giờ luôn xài sữa rửa mặt Cerave vì đủ sạch không quá sạch sâu nhưng mà rửa xong da rất mềm mịn mướt không bị khô căng nói chung rất thích rất ưng chắc là cả đời chỉ có Cerave là chân ái đối với mình thôi,sữa rửa mặt cerave sạch không_quá sạch sâu nhưng_mà_rửa mềm mịn_mướt không_bị khô căng thích ưng đời cerave chân_ái,2024-10-14,0:14,5,422208972,positive,6,1,positive,115,Monday,3,1
19627,799,"da dầu mụn, mình hơi k ưng em này:(( giá thành vs dung tích thì ổn nè, mùi cũng dễ chịu lắm, chất gel dễ tán, nhưng mà lâu thấm, tạo cảm giác bết dính trên mặt mình nữa:(( sẽ k mua lại, các bạn da dầu cân nhắc nha (kiểm soát dầu nhma mình thấy hình như lm da mình nhiều dầu hơn nữa ấy",dầu mụn hơi không_ưng giá_thành tích ổn mùi dễ_chịu chất tán thấm_tạo cảm_giác bết dính mặt không_lại dầu cân_nhắc kiểm_soát dầu nhma hình_như dầu_hơn_nữa,2020-12-19,21:39,3,343700002,neutral,2,3,neutral,154,Saturday,2,1
19628,154,"Tẩy trang nhẹ nhàng không kích ứng, mùi thơm. Mình da khô xài rất ổn nha.",tẩy nhẹ_nhàng không_kích_ứng mùi thơm khô ổn,2023-02-20,20:51,5,422211447,positive,3,1,positive,44,Monday,2,1
19629,1895,"chân ái của đời mình, viêm 3-4 cục mụn đỏ tối đắp em này trước khi ngủ, sáng hôm sau mụn không còn viêm nữa",chân_ái đời viêm mụn đỏ tối_đắp ngủ hôm viêm,2024-04-12,21:35,3,308500015,neutral,1,2,neutral,44,Friday,2,2
19630,3113,"Sản phẩm sài rất ok, giá thành hợp lí, da mịn màng. Thật sự hài lòng, toàn sử dụng sản phẩm của eucerin ♥️",giá_thành hợp_lí mịn_màng hài_lòng toàn eucerin yêu,2021-04-27,21:43,5,204100013,positive,2,0,positive,51,Tuesday,2,3
19631,1032,"MÙI HƯƠNG DỄ CHỊU, LÀM MÁT NHANH, GIÁ THÀNH ỔN.",mùi hương_dễ_chịu mát_giá_thành ổn,2023-04-28,9:30,5,204100019,positive,2,0,positive,34,Friday,3,2
19632,805,"ổn, trong tầm giá, em này theo mình thay thì có chút mùi giống như rượu:v, nhược điểm là hơi cay mắt thui, khi tẩy trang thì da khá ẩm mịn, nhưng nói đúng hơn thì là nhớt í mọi ng",ổn tầm_giá thì_có mùi rượu nhược_điểm là_hơi mắt_tẩy ẩm_mịn,2022-09-12,20:28,4,422202153,positive,2,0,positive,59,Monday,2,1
19633,176,"xài thích lắm mn ạ, tưởng nâng tone nhưng không, nhanh tiệp vào da, khô ráo, ko để lại vệt trắng, nhẹ mặt, sẽ mua lại",thích tưởng nâng_tông không_tiệp khô_ráo vệt trắng nhẹ_mặt,2022-02-22,10:27,5,308900002,positive,2,0,positive,58,Tuesday,2,3
19634,2132,"kem siêu dưỡng ẩm. da khô và nhạy cảm dùng ok, 3 ngày là mượt ra. nhưng hơi bí, lâu thấm.",siêu_dưỡng ẩm khô nhạy_cảm mượt hơi bí_lâu thấm,2022-10-08,6:20,4,422203609,positive,0,0,positive,47,Saturday,3,1
19635,3319,"dung tích nhiều , thấm lẹ",tích thấm,2023-02-13,22:47,5,223600009,positive,0,0,positive,9,Monday,2,1
19636,486,"Kcn kiềm dầu tốt nâng tông nhẹ tự nhiên, mik Sài ko bị vón cục chống nắng khá tốt",kcn kiềm dầu tốt nâng tông nhẹ tự_nhiên không_bị vón_cục chống nắng tốt,2023-01-24,16:24,5,204900013,positive,4,1,positive,71,Tuesday,2,3
19637,2307,xài mặt nạ này giảm mụn OK lắm,mặt_nạ mụn ổn,2024-10-23,10:23,5,422205164,positive,2,0,positive,13,Wednesday,2,2
19638,2759,"Kem lúc đầu thoa lên rất trắng, lúc sau có tiệp vào da nhưng vẫn bị loang lỗ không đều màu, xài trần thì nhìn lớp nền tạm ổn, thấm nhanh, nhưng khi đã có bước dưỡng lúc đầu thì thoa lên để lại lớp nền không thẩm mỹ chút nào. Da mình hhtd, lượng dùng khoảng 1.5-2 ngón tay, chắc sẽ không dùng lại.",đầu trắng tiệp lỗ không_đều màu sử_dụng_trần lớp tạm ổn thấm đầu lớp không_thẩm_mỹ_chút htd_lượng ngón,2021-07-09,12:06,3,248700035,neutral,1,2,neutral,102,Friday,2,2
19640,3277,"chất sữa thấm nhanh, không bết rít. anh trai mình xài khá ổn",chất sữa thấm không_bết rít ổn,2023-12-19,11:47,5,248700055,positive,1,1,positive,30,Tuesday,2,3
19641,2945,"sao hộp 8g ko thấy tặng cái muỗng nhở, môi ẩm và mướt",hộp không_thấy tặng muỗng_nhở môi ẩm,2021-10-26,10:03,5,200500095,positive,0,0,positive,36,Tuesday,2,3
19642,600,Ẩm mịn da mặt,ẩm mịn mặt,2023-02-04,23:41,5,422206035,positive,1,0,positive,10,Saturday,2,1
19643,2204,kiềm dầu và nâng tông tốt trong tầm giá,kiềm dầu nâng tông tốt tầm giá,2021-11-04,19:10,5,422207414,positive,2,0,positive,30,Thursday,2,3
19644,796,loại này dưỡng ẩm tốt.phục hồi đã tốt .mong có lọ 100ml,dưỡng ẩm tốt phục_hồi tốt,2023-11-05,22:18,5,422204167,positive,3,0,positive,25,Sunday,2,3
19645,1589,"mấy bà muốn nâng tone thì nên mua màu hồng mà loại sữa nha, còn loại này cũng nâng tone nhưng k trắng bằng loại sữa. được cái là cái loại này nó lâu khô và dễ tán hơn loại sữa",nâng_tông màu hồng sữa nâng_tông không_trắng sữa khô dễ_tán sữa,2023-03-22,3:28,4,249500027,positive,2,0,positive,63,Wednesday,3,2
